price,age,hp_kW,km,Gearing_Type,make_model
15450,1.0,81.0,13300.0,Manual,Opel Astra
20950,1.0,103.0,9206.0,Manual,Opel Insignia
37990,0.0,125.0,305.0,Automatic,Opel Insignia
43315,0.0,165.0,1647.3626086956522,Automatic,Renault Espace
14150,1.0,66.0,7600.0,Automatic,Opel Corsa
18690,2.0,103.0,22500.0,Manual,Opel Insignia
17150,2.0,81.0,60000.0,Automatic,Audi A3
11777,2.0,66.0,5600.0,Automatic,Opel Corsa
21200,0.0,70.0,15000.0,Manual,Audi A1
10990,3.0,66.0,58000.0,Automatic,Opel Corsa
13850,0.0,66.0,6885.0,Automatic,Opel Corsa
17850,2.0,125.0,29998.0,Manual,Opel Insignia
13900,2.0,81.0,158000.0,Manual,Audi A3
17990,1.0,110.0,4259.0,Automatic,Opel Astra
8970,2.0,51.0,26683.0,Manual,Opel Corsa
8525,2.0,51.0,23500.0,Manual,Opel Corsa
17490,2.0,85.0,28000.0,Manual,Audi A3
25700,0.0,110.0,1000.0,Automatic,Opel Astra
25900,0.0,85.0,55.0,Automatic,Audi A1
26200,0.0,85.0,10.0,Automatic,Audi A3
10750,0.0,55.0,1647.3626086956522,Manual,Opel Corsa
22789,1.0,121.0,29597.0,Automatic,Opel Insignia
19950,2.0,81.0,59300.0,Automatic,Audi A3
12450,2.0,100.0,79000.0,Automatic,Opel Astra
15500,3.0,81.0,123226.0,Manual,Audi A3
17680,1.0,77.0,8071.0,Automatic,Opel Astra
11400,0.0,51.0,4100.0,Manual,Opel Corsa
22890,1.0,85.0,9000.0,Automatic,Audi A3
7580,3.0,51.0,23951.0,Manual,Opel Corsa
13500,3.0,92.0,100832.0,Manual,Audi A3
18200,0.0,70.0,10.0,Manual,Audi A1
9890,1.0,66.0,9315.0,Manual,Opel Corsa
20750,1.0,100.0,22646.0,Manual,Opel Insignia
15980,1.0,110.0,35800.0,Automatic,Opel Astra
11950,3.0,70.0,73000.0,Manual,Audi A1
8300,3.0,55.0,80000.0,Manual,Renault Clio
28775,0.0,147.0,10.0,Manual,Opel Insignia
17990,0.0,92.0,500.0,Manual,Opel Astra
22500,1.0,85.0,16426.0,Automatic,Audi A3
9999,1.0,55.0,100.0,Manual,Renault Clio
15100,3.0,81.0,109000.0,Manual,Audi A3
17950,3.0,118.0,99950.0,Automatic,Renault Espace
15870,1.0,66.0,24250.0,Manual,Audi A1
8900,2.0,51.0,22400.0,Manual,Opel Corsa
21920,0.0,85.0,3050.0,Manual,Audi A1
18720,3.0,110.0,102234.0,Automatic,Audi A3
17000,3.0,110.0,171000.0,Automatic,Audi A3
33285,2.0,165.0,16840.0,Automatic,Renault Espace
25550,0.0,110.0,100.0,Automatic,Opel Astra
6900,3.0,55.0,94000.0,Manual,Opel Corsa
18490,3.0,135.0,120522.0,Automatic,Audi A3
19290,2.0,85.0,28168.0,Manual,Audi A3
18250,2.0,125.0,48500.0,Automatic,Opel Insignia
41899,0.0,118.0,4899.0,Automatic,Renault Espace
20900,0.0,70.0,25.0,Manual,Audi A1
22480,0.0,85.0,1090.0,Manual,Audi A1
12985,2.0,77.0,49500.0,Manual,Opel Astra
14890,1.0,87.0,17286.0,Automatic,Renault Clio
14950,3.0,125.0,96470.0,Automatic,Opel Insignia
16500,1.0,88.0,5677.0,Automatic,Renault Clio
33000,1.0,110.0,20.0,Semi-automatic,Audi A3
16395,3.0,70.0,58525.0,Automatic,Audi A1
17999,2.0,184.0,37550.0,Automatic,Opel Insignia
24444,1.0,121.0,22900.0,Automatic,Opel Insignia
18990,0.0,77.0,5000.0,Manual,Opel Astra
21000,1.0,162.0,5900.0,Semi-automatic,Renault Clio
15980,0.0,66.0,1647.3626086956522,Automatic,Opel Corsa
15000,2.0,66.0,80000.0,Manual,Audi A1
14890,3.0,110.0,128429.0,Manual,Audi A3
26980,0.0,85.0,1647.3626086956522,Automatic,Audi A1
13900,3.0,66.0,67992.0,Manual,Audi A1
16950,3.0,125.0,75990.0,Automatic,Opel Insignia
13590,1.0,66.0,6500.0,Automatic,Opel Corsa
17945,3.0,70.0,53694.0,Semi-automatic,Audi A1
21440,1.0,121.0,29750.0,Automatic,Opel Insignia
14790,0.0,66.0,7500.0,Automatic,Opel Corsa
12990,2.0,100.0,88075.0,Automatic,Opel Insignia
29900,0.0,122.0,1647.3626086956522,Automatic,Opel Insignia
18950,2.0,125.0,35000.0,Automatic,Opel Insignia
18790,3.0,81.0,29110.0,Automatic,Audi A3
21700,2.0,125.0,25104.0,Automatic,Opel Insignia
10900,3.0,81.0,122200.0,Manual,Opel Astra
17015,0.0,92.0,1.0,Manual,Opel Astra
16499,0.0,66.0,5.0,Automatic,Opel Corsa
48720,0.0,147.0,1506.0,Automatic,Renault Espace
11990,2.0,81.0,68500.0,Manual,Opel Astra
15862,0.0,92.0,1647.3626086956522,Manual,Opel Astra
7180,3.0,52.0,87429.0,Manual,Opel Corsa
34200,1.0,118.0,1.0,Automatic,Renault Espace
28800,0.0,85.0,10.0,Automatic,Audi A1
8390,2.0,51.0,16800.0,Manual,Opel Corsa
35300,1.0,118.0,17761.0,Automatic,Renault Espace
10400,3.0,77.0,64800.0,Manual,Opel Astra
9500,2.0,55.0,23000.0,Manual,Renault Clio
29990,0.0,110.0,1.0,Semi-automatic,Audi A3
18900,3.0,71.0,47500.0,Automatic,Audi A1
8900,2.0,51.0,54935.0,Manual,Opel Corsa
17000,3.0,110.0,59000.0,Semi-automatic,Audi A3
24059,0.0,110.0,1647.3626086956522,Automatic,Audi A1
18990,1.0,100.0,21767.0,Manual,Opel Insignia
8680,3.0,81.0,176977.0,Manual,Opel Astra
26900,0.0,85.0,100.0,Semi-automatic,Audi A1
13390,2.0,87.0,31356.0,Automatic,Renault Clio
11500,3.0,66.0,17000.0,Automatic,Renault Clio
12200,2.0,81.0,54000.0,Manual,Opel Astra
14987,0.0,66.0,1647.3626086956522,Automatic,Renault Clio
26900,1.0,118.0,18035.130066815145,Automatic,Renault Espace
11490,0.0,56.0,10.0,Manual,Renault Clio
19990,1.0,85.0,29800.0,Manual,Audi A3
18900,3.0,81.0,119900.0,Semi-automatic,Audi A3
39070,0.0,147.0,10.0,Automatic,Renault Espace
23400,1.0,85.0,24186.0,Automatic,Audi A3
16500,3.0,81.0,122584.0,Automatic,Audi A3
8990,2.0,51.0,26747.0,Manual,Opel Corsa
10200,0.0,55.0,100.0,Manual,Renault Clio
17790,0.0,92.0,3395.0,Manual,Opel Astra
9545,0.0,56.0,10.0,Manual,Renault Clio
20590,0.0,110.0,7313.0,Automatic,Opel Astra
10500,3.0,81.0,63500.0,Manual,Opel Astra
29000,1.0,162.0,7000.0,Semi-automatic,Renault Clio
27980,0.0,85.0,1647.3626086956522,Automatic,Audi A1
24900,0.0,85.0,6000.0,Manual,Audi A3
21900,2.0,100.0,25000.0,Automatic,Opel Insignia
9990,1.0,54.0,9000.0,Manual,Renault Clio
18480,1.0,110.0,23741.0,Automatic,Opel Astra
16895,1.0,66.0,22261.0,Manual,Audi A1
16590,1.0,87.0,5400.0,Automatic,Renault Clio
8900,2.0,51.0,39951.0,Manual,Opel Corsa
10000,3.0,66.0,70000.0,Automatic,Renault Clio
11400,2.0,81.0,77496.0,Manual,Opel Astra
10980,3.0,81.0,95400.0,Manual,Opel Astra
16850,3.0,125.0,100000.0,Automatic,Opel Insignia
21480,1.0,110.0,22700.0,Manual,Audi A3
18440,3.0,118.0,91193.0,Automatic,Renault Espace
15400,1.0,81.0,20122.0,Manual,Opel Astra
22999,0.0,81.0,7500.0,Manual,Opel Insignia
12900,3.0,66.0,22191.0,Automatic,Opel Corsa
15850,0.0,66.0,10.0,Automatic,Opel Corsa
13900,2.0,66.0,12500.0,Automatic,Opel Corsa
15000,3.0,110.0,160000.0,Manual,Audi A3
18850,1.0,85.0,9077.0,Automatic,Audi A1
7990,1.0,51.0,30602.0,Manual,Opel Corsa
15990,3.0,82.0,49493.0,Manual,Audi A3
17500,2.0,125.0,22500.0,Manual,Opel Insignia
24980,0.0,85.0,2890.0,Manual,Audi A3
8690,3.0,81.0,111500.0,Manual,Opel Astra
10990,0.0,55.0,50.0,Manual,Renault Clio
15600,2.0,85.0,20071.0,Manual,Audi A1
17900,3.0,96.0,101817.0,Manual,Renault Espace
8990,2.0,55.0,38597.0,Manual,Renault Clio
15500,3.0,81.0,161000.0,Semi-automatic,Audi A3
16500,3.0,85.0,43000.0,Semi-automatic,Audi A1
32115,0.0,125.0,1647.3626086956522,Automatic,Opel Insignia
30155,0.0,147.0,1647.3626086956522,Automatic,Opel Insignia
39700,0.0,147.0,10.0,Automatic,Renault Espace
13500,3.0,92.0,109571.0,Manual,Audi A3
14400,3.0,125.0,81076.0,Automatic,Opel Insignia
22490,0.0,85.0,10.0,Manual,Audi A1
11900,0.0,77.0,101.0,Manual,Renault Duster
19799,2.0,81.0,19500.0,Manual,Audi A3
28250,1.0,118.0,10950.0,Automatic,Renault Espace
20900,1.0,85.0,28110.0,Manual,Audi A3
14213,0.0,66.0,10.0,Automatic,Opel Corsa
13990,1.0,66.0,7070.0,Automatic,Opel Corsa
19950,3.0,118.0,98000.0,Automatic,Renault Espace
33990,0.0,100.0,3582.0,Manual,Opel Insignia
10480,3.0,74.0,63000.0,Manual,Opel Astra
9280,1.0,52.0,17053.0,Manual,Opel Corsa
21900,1.0,85.0,17729.0,Automatic,Audi A3
15980,0.0,70.0,1647.3626086956522,Manual,Audi A1
9400,2.0,55.0,42598.0,Manual,Renault Clio
22250,1.0,125.0,17850.0,Automatic,Opel Insignia
26900,0.0,85.0,251.0,Automatic,Audi A3
6500,3.0,100.0,80000.0,Automatic,Opel Astra
64298,0.0,165.0,15.0,Automatic,Renault Espace
12250,1.0,66.0,9275.0,Automatic,Opel Corsa
25490,2.0,147.0,49606.0,Automatic,Renault Espace
24800,0.0,85.0,500.0,Automatic,Audi A3
10750,1.0,66.0,31571.0,Manual,Renault Clio
17900,2.0,100.0,29610.0,Automatic,Opel Insignia
15980,3.0,110.0,10700.0,Automatic,Opel Astra
19495,0.0,110.0,6100.0,Automatic,Opel Astra
11400,0.0,56.0,150.0,Manual,Renault Clio
10340,3.0,70.0,61749.0,Manual,Opel Astra
30900,1.0,118.0,18035.130066815145,Automatic,Renault Espace
26005,0.0,121.0,1647.3626086956522,Manual,Opel Insignia
10980,3.0,100.0,102000.0,Manual,Opel Astra
17777,0.0,66.0,10.0,Automatic,Opel Corsa
16980,1.0,100.0,24638.0,Automatic,Opel Astra
15490,0.0,66.0,10.0,Automatic,Opel Corsa
22500,2.0,81.0,49000.0,Semi-automatic,Audi A3
7900,2.0,55.0,20971.0,Manual,Renault Clio
14750,3.0,125.0,115909.0,Manual,Opel Insignia
19980,2.0,100.0,24950.0,Automatic,Opel Insignia
24900,0.0,85.0,1.0,Manual,Audi A3
17714,0.0,78.0,1647.3626086956522,Manual,Opel Astra
14200,3.0,66.0,66900.0,Manual,Audi A1
15900,2.0,100.0,33900.0,Automatic,Opel Insignia
17890,2.0,85.0,70100.0,Manual,Audi A3
18525,0.0,77.0,1647.3626086956522,Manual,Opel Astra
9595,1.0,51.0,24500.0,Manual,Opel Corsa
15990,1.0,67.0,2476.0,Automatic,Renault Clio
12599,2.0,100.0,66069.0,Manual,Opel Insignia
14780,3.0,77.0,28499.0,Automatic,Opel Astra
16700,1.0,85.0,10975.0,Manual,Audi A1
10490,1.0,55.0,27700.0,Manual,Renault Clio
24900,0.0,85.0,100.0,Manual,Audi A3
26890,0.0,121.0,1565.0,Automatic,Opel Insignia
18989,1.0,110.0,11896.0,Automatic,Opel Astra
12990,1.0,66.0,18700.0,Automatic,Opel Corsa
24790,3.0,118.0,48000.0,Automatic,Renault Espace
15390,0.0,66.0,5.0,Automatic,Opel Corsa
14940,1.0,77.0,17980.0,Manual,Opel Astra
27780,0.0,85.0,1647.3626086956522,Automatic,Audi A1
30800,0.0,191.0,11300.0,Automatic,Opel Insignia
15998,1.0,87.0,20588.0,Automatic,Renault Clio
13250,3.0,81.0,79988.0,Manual,Audi A3
7650,3.0,51.0,15900.0,Manual,Opel Corsa
21000,1.0,85.0,17784.0,Manual,Audi A3
26750,0.0,85.0,1647.3626086956522,Automatic,Audi A3
16990,2.0,70.0,14000.0,Automatic,Audi A1
7680,3.0,51.0,59700.0,Manual,Opel Corsa
26000,0.0,85.0,3900.0,Automatic,Audi A1
12900,2.0,100.0,89000.0,Manual,Opel Insignia
22880,1.0,121.0,29500.0,Automatic,Opel Insignia
19900,2.0,85.0,40100.0,Automatic,Audi A3
9999,1.0,56.0,9900.0,Manual,Renault Clio
16998,2.0,100.0,50495.0,Automatic,Opel Astra
15790,3.0,70.0,32814.0,Automatic,Audi A1
17475,2.0,88.0,31809.0,Manual,Opel Insignia
23690,1.0,85.0,5800.0,Automatic,Audi A3
25490,1.0,118.0,24053.0,Automatic,Renault Espace
10990,0.0,55.0,1647.3626086956522,Manual,Renault Clio
29990,1.0,118.0,39000.0,Automatic,Renault Espace
8500,2.0,51.0,38000.0,Manual,Opel Corsa
25990,0.0,110.0,300.0,Automatic,Opel Astra
17980,3.0,125.0,66106.0,Automatic,Opel Insignia
32850,0.0,125.0,10000.0,Automatic,Opel Insignia
15930,3.0,81.0,119100.0,Automatic,Audi A3
12864,2.0,81.0,120000.0,Manual,Opel Astra
43080,0.0,118.0,100.0,Automatic,Renault Espace
31000,0.0,100.0,7.0,Manual,Opel Insignia
32500,0.0,125.0,1.0,Automatic,Opel Insignia
16790,0.0,66.0,10.0,Manual,Opel Astra
54925,0.0,165.0,14178.0,Automatic,Renault Espace
26990,0.0,147.0,7.0,Automatic,Opel Astra
15485,1.0,87.0,28337.0,Automatic,Renault Clio
12990,1.0,66.0,9900.0,Semi-automatic,Opel Corsa
24590,1.0,121.0,24600.0,Automatic,Opel Insignia
15995,3.0,88.0,33486.0,Automatic,Renault Clio
16977,0.0,77.0,1647.3626086956522,Manual,Opel Astra
10900,3.0,60.0,43500.0,Manual,Audi A1
19500,3.0,110.0,112000.0,Semi-automatic,Audi A3
8980,3.0,81.0,95000.0,Manual,Opel Astra
16500,3.0,81.0,122584.0,Automatic,Audi A3
11200,2.0,81.0,100000.0,Manual,Opel Astra
12850,3.0,110.0,207000.0,Automatic,Audi A3
23430,1.0,85.0,5324.0,Automatic,Audi A3
9946,1.0,66.0,3850.0,Manual,Opel Corsa
11280,0.0,56.0,5.0,Manual,Renault Clio
35150,0.0,147.0,1450.0,Manual,Opel Insignia
11999,2.0,100.0,91176.0,Manual,Opel Insignia
11955,2.0,92.0,39754.0,Manual,Opel Astra
15300,3.0,125.0,80000.0,Automatic,Opel Insignia
12500,1.0,66.0,24421.0,Semi-automatic,Opel Corsa
34991,0.0,155.0,1647.3626086956522,Automatic,Opel Insignia
20450,1.0,85.0,10935.0,Manual,Audi A3
5300,3.0,55.0,173021.0,Manual,Opel Corsa
13800,2.0,100.0,41869.0,Automatic,Opel Astra
13663,0.0,66.0,10.0,Automatic,Opel Corsa
20200,1.0,85.0,27249.0,Manual,Audi A3
32990,1.0,118.0,13495.0,Automatic,Renault Espace
7490,3.0,51.0,62064.0,Manual,Opel Corsa
12490,3.0,100.0,142684.0,Automatic,Opel Astra
20900,0.0,85.0,5.0,Manual,Audi A1
19670,0.0,66.0,10.0,Automatic,Renault Clio
15850,2.0,100.0,17993.0,Automatic,Opel Astra
19700,2.0,85.0,24000.0,Manual,Audi A3
23021,1.0,162.0,10.0,Automatic,Renault Clio
15450,1.0,66.0,9500.0,Manual,Opel Astra
29430,0.0,121.0,1647.3626086956522,Automatic,Opel Insignia
23433,1.0,100.0,25000.0,Automatic,Opel Insignia
16523,1.0,88.0,100.0,Automatic,Renault Clio
15980,2.0,81.0,110712.0,Manual,Audi A3
55285,0.0,165.0,12.0,Automatic,Renault Espace
13000,3.0,60.0,37500.0,Manual,Audi A1
16949,1.0,66.0,23053.0,Manual,Audi A1
23600,1.0,85.0,10.0,Automatic,Audi A3
12595,3.0,100.0,68116.0,Manual,Opel Insignia
13990,1.0,77.0,9431.0,Manual,Opel Astra
25385,0.0,110.0,1.0,Automatic,Audi A3
33300,1.0,118.0,18035.130066815145,Automatic,Renault Espace
21445,0.0,100.0,1647.3626086956522,Automatic,Opel Astra
16530,3.0,85.0,36625.0,Automatic,Audi A1
8300,2.0,66.0,43657.0,Manual,Opel Corsa
9970,2.0,54.0,28750.0,Manual,Renault Clio
11990,2.0,67.0,77764.0,Manual,Audi A1
14300,1.0,66.0,20651.0,Automatic,Opel Corsa
16290,1.0,87.0,2001.0,Automatic,Renault Clio
31890,0.0,121.0,3500.0,Automatic,Opel Insignia
10890,0.0,55.0,1647.3626086956522,Manual,Renault Clio
21000,1.0,162.0,30600.0,Automatic,Renault Clio
34950,0.0,122.0,1647.3626086956522,Automatic,Opel Insignia
10000,1.0,66.0,16200.0,Manual,Renault Clio
22490,0.0,85.0,1013.0,Automatic,Audi A1
50950,0.0,165.0,11.0,Automatic,Renault Espace
12850,1.0,66.0,4000.0,Semi-automatic,Renault Clio
16800,1.0,85.0,15346.0,Manual,Audi A1
8500,2.0,55.0,25562.0,Manual,Opel Corsa
13680,3.0,60.0,15100.0,Manual,Audi A1
7500,3.0,66.0,85921.0,Manual,Opel Corsa
10900,3.0,81.0,69900.0,Manual,Opel Astra
18900,2.0,100.0,21900.0,Manual,Opel Insignia
10979,0.0,51.0,10.0,Manual,Opel Corsa
24950,0.0,147.0,1647.3626086956522,Automatic,Opel Astra
15750,1.0,87.0,12956.0,Automatic,Renault Clio
48900,0.0,165.0,12.0,Automatic,Renault Espace
9980,3.0,100.0,157809.0,Manual,Opel Insignia
8900,1.0,66.0,27338.0,Manual,Opel Corsa
11990,2.0,74.0,17000.0,Manual,Opel Astra
10950,3.0,74.0,69429.0,Manual,Opel Astra
39990,0.0,147.0,6866.0,Automatic,Opel Insignia
15200,3.0,110.0,144572.0,Automatic,Audi A3
26109,0.0,122.0,1.0,Manual,Opel Insignia
13900,3.0,85.0,100000.0,Manual,Audi A1
17994,1.0,110.0,19993.0,Automatic,Opel Astra
18480,1.0,66.0,5211.0,Automatic,Audi A1
21880,0.0,85.0,10.0,Manual,Audi A1
10990,2.0,74.0,3898.0,Manual,Opel Astra
22990,1.0,162.0,10500.0,Automatic,Renault Clio
10270,1.0,55.0,12177.0,Semi-automatic,Opel Corsa
11700,2.0,110.0,62301.0,Manual,Opel Astra
7490,2.0,56.0,69031.0,Manual,Renault Clio
24990,0.0,85.0,10.0,Automatic,Audi A3
24360,1.0,125.0,24872.0,Automatic,Opel Insignia
8500,2.0,66.0,52000.0,Manual,Opel Corsa
22900,1.0,70.0,13550.0,Automatic,Audi A1
29350,0.0,147.0,10.0,Automatic,Opel Insignia
20900,2.0,81.0,31000.0,Automatic,Audi A3
14998,3.0,100.0,59456.0,Manual,Opel Insignia
15290,2.0,70.0,26905.0,Manual,Audi A1
10990,2.0,74.0,3898.0,Manual,Opel Astra
17890,0.0,66.0,10.0,Automatic,Opel Corsa
9500,2.0,54.0,55000.0,Manual,Renault Clio
21900,2.0,81.0,33750.0,Automatic,Audi A3
16190,1.0,101.0,23191.0,Manual,Opel Insignia
22600,1.0,100.0,32207.0,Automatic,Opel Insignia
24900,3.0,118.0,55290.0,Automatic,Renault Espace
19400,2.0,81.0,26300.0,Manual,Audi A3
9900,2.0,88.0,124000.0,Manual,Opel Insignia
21480,1.0,121.0,14800.0,Manual,Opel Insignia
24990,0.0,85.0,5000.0,Manual,Audi A3
12695,1.0,66.0,15063.0,Automatic,Opel Corsa
24900,0.0,103.0,1647.3626086956522,Manual,Opel Insignia
17899,3.0,82.0,94836.0,Automatic,Audi A3
28490,2.0,118.0,51776.0,Automatic,Renault Espace
34000,1.0,118.0,15000.0,Automatic,Renault Espace
21990,1.0,85.0,9500.0,Automatic,Audi A3
26700,0.0,110.0,1647.3626086956522,Automatic,Audi A3
52000,1.0,294.0,13963.0,Semi-automatic,Audi A3
12940,3.0,66.0,76403.0,Automatic,Opel Corsa
8500,2.0,51.0,39470.0,Manual,Opel Corsa
43990,0.0,147.0,13.0,Automatic,Renault Espace
15972,1.0,66.0,24886.0,Manual,Audi A1
17990,1.0,103.0,13100.0,Manual,Opel Insignia
20750,2.0,71.0,24047.0,Automatic,Audi A1
14340,3.0,85.0,79600.0,Manual,Audi A1
18250,1.0,110.0,12835.0,Automatic,Opel Astra
16814,1.0,70.0,5382.0,Manual,Audi A1
20979,1.0,121.0,28827.0,Manual,Opel Insignia
16990,3.0,125.0,52061.0,Automatic,Opel Insignia
10990,2.0,74.0,3898.0,Manual,Opel Astra
24500,1.0,125.0,17869.0,Automatic,Opel Insignia
38480,0.0,147.0,3500.0,Automatic,Opel Insignia
21900,0.0,70.0,50.0,Manual,Audi A1
29070,0.0,125.0,1647.3626086956522,Manual,Opel Insignia
12480,3.0,100.0,92061.0,Automatic,Opel Astra
14980,3.0,81.0,115802.0,Automatic,Audi A3
9000,1.0,66.0,16000.0,Manual,Opel Corsa
21999,1.0,85.0,13535.0,Automatic,Audi A3
20300,1.0,85.0,12409.0,Automatic,Audi A3
8950,2.0,66.0,72000.0,Manual,Opel Corsa
17480,1.0,100.0,7150.0,Manual,Opel Insignia
15950,1.0,70.0,20700.0,Manual,Audi A1
19600,1.0,70.0,6256.0,Automatic,Audi A1
8300,2.0,51.0,10000.0,Manual,Opel Corsa
15450,1.0,92.0,13500.0,Manual,Opel Astra
11985,2.0,66.0,22000.0,Automatic,Opel Corsa
12300,2.0,125.0,75715.0,Automatic,Opel Insignia
13499,3.0,125.0,95000.0,Manual,Opel Insignia
23500,1.0,85.0,20700.0,Automatic,Audi A1
15280,1.0,77.0,9717.0,Manual,Opel Astra
22250,1.0,125.0,23580.0,Automatic,Opel Insignia
25850,0.0,110.0,10924.0,Automatic,Opel Astra
7900,3.0,63.0,135050.0,Manual,Renault Clio
15990,3.0,81.0,110000.0,Manual,Audi A3
23500,0.0,85.0,3811.0,Automatic,Audi A3
11900,3.0,66.0,126000.0,Manual,Audi A1
22900,1.0,85.0,15000.0,Semi-automatic,Audi A3
11970,3.0,100.0,89042.0,Manual,Opel Insignia
17500,3.0,118.0,120000.0,Semi-automatic,Renault Espace
15990,2.0,110.0,21379.0,Automatic,Opel Astra
17990,2.0,103.0,15364.0,Manual,Opel Insignia
28435,0.0,110.0,5.0,Automatic,Opel Astra
13445,3.0,88.0,45000.0,Automatic,Renault Clio
9000,3.0,81.0,76505.0,Manual,Opel Astra
18000,3.0,110.0,70000.0,Automatic,Audi A3
24900,0.0,85.0,1647.3626086956522,Automatic,Audi A3
35990,0.0,147.0,10.0,Automatic,Opel Insignia
17825,2.0,100.0,23990.0,Manual,Opel Insignia
11990,2.0,66.0,17790.0,Automatic,Opel Corsa
31990,0.0,100.0,1000.0,Manual,Opel Insignia
22120,0.0,103.0,1.0,Manual,Opel Insignia
16990,1.0,100.0,9036.0,Manual,Opel Insignia
36591,0.0,125.0,0.0,Automatic,Opel Insignia
15090,3.0,85.0,63668.0,Automatic,Audi A1
16900,3.0,81.0,85100.0,Automatic,Audi A3
17990,2.0,100.0,28849.0,Manual,Opel Insignia
13455,2.0,66.0,1743.0,Automatic,Opel Corsa
19490,1.0,121.0,29000.0,Manual,Opel Insignia
16730,3.0,81.0,55246.0,Automatic,Audi A3
10400,1.0,66.0,35000.0,Manual,Renault Clio
22990,3.0,118.0,108000.0,Automatic,Renault Espace
18290,0.0,81.0,10.0,Manual,Opel Astra
15499,3.0,101.0,66210.0,Manual,Opel Insignia
17800,0.0,81.0,2970.0,Manual,Opel Astra
14680,3.0,100.0,122200.0,Manual,Opel Insignia
16261,1.0,66.0,27634.0,Manual,Audi A1
15580,2.0,66.0,7528.0,Manual,Audi A1
17490,3.0,82.0,90000.0,Automatic,Audi A3
19990,1.0,100.0,29736.0,Automatic,Opel Insignia
14950,2.0,87.0,12000.0,Automatic,Renault Clio
18599,2.0,125.0,28850.0,Manual,Opel Insignia
16390,1.0,87.0,7977.0,Automatic,Renault Clio
20950,1.0,85.0,28603.0,Manual,Audi A3
12650,3.0,100.0,89000.0,Manual,Opel Insignia
14690,1.0,66.0,3275.0,Automatic,Opel Corsa
21490,1.0,121.0,28932.0,Manual,Opel Insignia
10500,1.0,66.0,21112.0,Manual,Renault Clio
20990,0.0,70.0,50.0,Manual,Audi A1
18280,3.0,110.0,91086.0,Automatic,Audi A3
23640,1.0,110.0,18717.0,Automatic,Audi A3
9900,1.0,66.0,15512.0,Manual,Opel Corsa
16980,3.0,125.0,93335.0,Automatic,Opel Insignia
10450,1.0,66.0,29300.0,Manual,Renault Clio
18950,2.0,100.0,64000.0,Automatic,Opel Insignia
27948,0.0,110.0,5700.0,Automatic,Opel Astra
14990,3.0,66.0,49351.0,Automatic,Audi A1
7495,3.0,55.0,47000.0,Manual,Opel Corsa
23990,1.0,121.0,10152.0,Automatic,Opel Insignia
7490,3.0,55.0,87000.0,Manual,Renault Clio
7899,3.0,51.0,22800.0,Manual,Opel Corsa
22900,0.0,85.0,1.0,Automatic,Audi A3
13955,2.0,70.0,60000.0,Manual,Audi A1
17880,2.0,70.0,33306.0,Automatic,Audi A1
17999,1.0,110.0,26800.0,Automatic,Opel Astra
27750,0.0,85.0,1647.3626086956522,Automatic,Audi A1
15300,2.0,125.0,77125.0,Automatic,Opel Insignia
16900,1.0,103.0,24614.0,Manual,Opel Insignia
18670,0.0,70.0,1647.3626086956522,Manual,Audi A1
21715,0.0,110.0,1647.3626086956522,Automatic,Opel Astra
23021,1.0,162.0,10.0,Automatic,Renault Clio
15850,1.0,87.0,19900.0,Automatic,Renault Clio
17150,2.0,103.0,14942.0,Manual,Opel Insignia
18490,1.0,110.0,24804.0,Automatic,Opel Astra
12799,2.0,92.0,72486.0,Manual,Opel Astra
11990,3.0,88.0,17890.0,Automatic,Renault Clio
13989,3.0,85.0,56200.0,Manual,Audi A1
9900,1.0,54.0,180.0,Manual,Renault Clio
18750,2.0,81.0,26419.0,Manual,Audi A3
16390,0.0,66.0,10.0,Automatic,Opel Corsa
9600,2.0,54.0,42000.0,Manual,Renault Clio
6590,3.0,51.0,81000.0,Manual,Opel Corsa
15980,1.0,60.0,17000.0,Manual,Audi A1
15065,3.0,92.0,73409.0,Manual,Audi A3
29750,0.0,165.0,10.0,Automatic,Renault Espace
17900,3.0,81.0,68933.0,Automatic,Audi A3
14940,3.0,81.0,72692.0,Manual,Audi A3
16690,0.0,66.0,50.0,Automatic,Opel Corsa
23021,1.0,162.0,10.0,Automatic,Renault Clio
15105,3.0,92.0,77536.0,Manual,Audi A3
8490,3.0,54.0,19700.0,Manual,Renault Clio
14900,1.0,70.0,10400.0,Manual,Audi A1
9990,1.0,54.0,9500.0,Manual,Renault Clio
11500,2.0,66.0,32713.0,Automatic,Renault Clio
19290,1.0,100.0,25100.0,Manual,Opel Insignia
28400,0.0,85.0,1000.0,Automatic,Audi A1
13990,3.0,110.0,101280.0,Manual,Audi A3
8699,3.0,66.0,125333.0,Automatic,Renault Clio
12550,2.0,81.0,57012.0,Manual,Opel Astra
36590,0.0,168.0,11034.0,Automatic,Renault Espace
19800,1.0,66.0,7422.0,Automatic,Audi A1
9900,1.0,55.0,35372.0,Manual,Opel Corsa
34990,0.0,147.0,500.0,Automatic,Opel Insignia
15990,0.0,66.0,10.0,Manual,Opel Astra
10990,0.0,66.0,3500.0,Manual,Opel Corsa
30895,0.0,110.0,1647.3626086956522,Automatic,Opel Astra
13880,2.0,66.0,5853.0,Automatic,Opel Corsa
18333,2.0,100.0,18888.0,Manual,Opel Insignia
16240,1.0,60.0,7312.0,Manual,Audi A1
13280,3.0,81.0,136819.0,Manual,Audi A3
10389,0.0,56.0,1000.0,Manual,Renault Clio
